TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
4200,1.16094622387401e-16,1.00004897728208,1.52111599991956,58.4856645849185,0.887522767595078,59.3731873525136,0.983643209931088,3.17761048928434e-09,0.0141555296948737,0.00120459896291527
4300,1.18858780063292e-16,1.00003040549741,1.53341281346644,58.2341457529504,1.13875809588903,59.3729038488394,0.978864499302141,6.42683473791654e-09,0.0183297229979802,0.001678317626707
4400,1.21622937739182e-16,0.999983808307319,1.54560499726499,57.929175169967,1.44108464438983,59.3702598143569,0.973035820556373,1.27487525609332e-08,0.0234200217882466,0.00230605989480164
4500,1.24387095415073e-16,0.999917163869127,1.55769263616506,57.5660477883456,1.79933851751767,59.3653863058633,0.966045129596818,2.48132186186097e-08,0.0295382682384856,0.00312594221095474
4600,1.27151253090963e-16,0.999852666543251,1.56969818001406,57.1419164048774,2.21773810309778,59.3596545079752,0.957799738439208,4.74044694674754e-08,0.0367925804934505,0.00418150039009175
4700,1.29915410766854e-16,0.999821515341421,1.58165745683634,56.655866954905,2.69960415726394,59.355471112169,0.948226656602664,8.89161932609885e-08,0.0452827983363792,0.00552110165608888
4800,1.32679568442744e-16,0.999851779853235,1.59359875700376,56.1085182285733,3.24689981972045,59.3554180482938,0.937269406174878,1.63749200320968e-07,0.055092850036604,0.00719692523198564
4900,1.35443726118635e-16,0.999953311744122,1.60551679656187,55.5013969898376,3.85960227638147,59.3609992662191,0.92488483311811,2.96052208207451e-07,0.0662801246518771,0.00926361870580001
5000,1.38207883794525e-16,1.00010660775914,1.61735348765384,54.8365037456355,4.5350390679623,59.3715428135978,0.911044380191825,5.25435275537982e-07,0.0788638064678911,0.0117767767782405
5100,1.40972041470416e-16,1.00026252608748,1.62899750001279,54.1164532602924,5.26741546914776,59.3838687294401,0.895742907140084,9.15560769693016e-07,0.0928156102398971,0.0147913328549474
5200,1.43736199146306e-16,1.0003560351243,1.64030820261447,53.3453534932591,6.04775885902371,59.3931123522828,0.879014681654107,1.56686926206515e-06,0.108056406650845,0.0183598223457418
5300,1.46500356822197e-16,1.00033085950807,1.65115864033816,52.5301618779737,6.86438368265649,59.3945455606302,0.860952050721603,2.63505236228082e-06,0.124460432992235,0.0225303517018694
5400,1.49264514498087e-16,1.0001658309036,1.66148164493746,51.6819350811081,7.70377886352479,59.3857139446329,0.841719543396049,4.35704888371075e-06,0.141865759391917,0.0273440923870856
5500,1.52028672173978e-16,0.999891151114345,1.67129858093432,50.8163142463678,8.55163258101446,59.3679468273823,0.821556364193444,7.08624736624478e-06,0.160086887568246,0.032832267942583
5600,1.54792829849868e-16,0.999585508190724,1.68071489934926,49.9527700890668,9.39364319167897,59.3464132807457,0.800763642610712,1.13383362800524e-05,0.178924397602407,0.039012880881606
5700,1.57556987525759e-16,0.999352464034192,1.68987964911818,49.1126629625629,10.2158682362929,59.3285311988558,0.779678226395531,1.78493201198362e-05,0.198168150763228,0.0458877027687871
5800,1.60321145201649e-16,0.999283621185829,1.6989219491815,48.3166387354661,11.0045998237647,59.3212385592308,0.758639915231792,2.76480825380662e-05,0.217594116785927,0.0534401631961278
5900,1.6308530287754e-16,0.99942261890279,1.70788888878039,47.5822000909727,11.746010354378,59.3282104453507,0.737961633388244,4.21470826147786e-05,0.236958658427101,0.0616346104741094
6000,1.6584946055343e-16,0.999744742276639,1.71671064977148,46.9222619622499,12.4259561264492,59.348218088699,0.717910957893641,6.3255033893118e-05,0.255996063278062,0.0704170014849357
6100,1.68613618229321e-16,1.00016118805647,1.72520861820174,46.3450586131237,13.030277330227,59.3753359433507,0.698707081308401,9.35123347166731e-05,0.274424133636422,0.0797165752630427
6200,1.71377775905211e-16,1.00054721525604,1.73314505208654,45.855270584623,13.5457086812246,59.4009792658476,0.680531507373313,0.000136243597534272,0.291959088000048,0.0894477323705562
6300,1.74141933581102e-16,1.00078377151419,1.74029597870054,45.4557374028135,13.9612188214254,59.4169562242389,0.663545890899196,0.000195714055561451,0.308336639425363,0.0995114035422847
6400,1.76906091256992e-16,1.00079695246566,1.74651987568019,45.1489286473664,14.2693704111719,59.4182990585383,0.647908309844064,0.000277274593731875,0.323333088623883,0.109795701373076
6500,1.79670248932883e-16,1.00058098289182,1.75179717037077,44.9375902842623,14.4672455618786,59.4048358461409,0.633780536979188,0.000387487025282951,0.336780085429305,0.120176391933131
6600,1.82434406608773e-16,1.00019741164661,1.75622806052477,44.8243224683822,14.556630450835,59.3809529192172,0.621322814815365,0.000534234672107359,0.34856939280669,0.130518296953993
6700,1.85198564284664e-16,0.999752638609709,1.75999279990731,44.8103941082776,14.543428463075,59.3538225713526,0.610677577361068,0.000726831858499483,0.358648044810777,0.140678720441878
6800,1.87962721960554e-16,0.999363558347887,1.76329193122513,44.8943746691057,14.436545022531,59.3309196916368,0.601947560799763,0.000976136480732654,0.367007699329394,0.15051323807803
6900,1.90726879636445e-16,0.999124043935807,1.76628874524857,45.0711429657154,14.246635605171,59.3177785708864,0.595175548163906,0.00129464005032903,0.373673102758214,0.15988296921533
7000,1.93491037312335e-16,0.99908265686466,1.7690716689493,45.331670240338,13.9850821953572,59.3167524356952,0.590332171072318,0.00169647590039713,0.378693236221274,0.16866142143885
7100,1.96255194988226e-16,0.999236140081799,1.77164373642096,45.6635512424319,13.6633882884919,59.3269395309239,0.587315378386173,0.00219727720116536,0.382135975593781,0.176738823476354
7200,1.99019352664116e-16,0.999537081260137,1.77393556672098,46.0520446286277,13.2929622882974,59.3450069169252,0.5859615543978,0.00281385199875626,0.384084787174558,0.184022839100213
7300,2.01783510340007e-16,0.99991024969332,1.77583203614062,46.4812940616984,12.8851001323002,59.3663941939987,0.586065111610541,0.00356371293202954,0.384635384042313,0.190436315656405
7400,2.04547668015897e-16,1.00027152078264,1.77720262897622,46.9354610394501,12.4509476090449,59.3864086484949,0.587401594932299,0.00446456280787573,0.383891504593831,0.195914356802274
7500,2.07311825691788e-16,1.00054515424083,1.7779293326065,47.3997242544804,12.0013147811467,59.401039035627,0.589749188808551,0.00553384464965413,0.381960909163716,0.200403554530485
7600,2.10075983367678e-16,1.0006775315597,1.77793004735954,47.8611517934003,11.546349732754,59.4075015261543,0.592904817279828,0.00678839752910473,0.378953664359555,0.203865189291166
7700,2.12840141043569e-16,1.0006467095913,1.7771769187722,48.3094703368403,11.0951779641483,59.4046483009887,0.59669307167469,0.00824415157627245,0.374983926763101,0.206281966132032
7800,2.1560429871946e-16,1.00046692602174,1.77570740626264,48.7376551689951,10.6556215006302,59.3932766696252,0.600968235726216,0.00991571878618317,0.37017404546345,0.207665543495342
7900,2.1836845639535e-16,1.00018645420023,1.773623587569,49.1421255096833,10.2340348885956,59.3761603982789,0.605611254340655,0.0118157547692636,0.364657382768832,0.208060963305416
8000,2.21132614071241e-16,0.999877436499975,1.77107539172396,49.5224155536334,9.83521189837559,59.357627452009,0.610524116343734,0.0139540908653505,0.358575706943061,0.207544855063724
8100,2.23896771747131e-16,0.999618270704091,1.76822768678845,49.8802814234817,9.46227261472637,59.342554038208,0.615624033704411,0.0163367975813363,0.352068981453545,0.206216793487626
8200,2.26660929423022e-16,0.999472297500775,1.76521823681075,50.2184805739159,9.11649180167725,59.3349723755932,0.620839038775502,0.0189654355502272,0.345259381829927,0.20418619494834
8300,2.29425087098912e-16,0.999469223036459,1.76211971368329,50.5396270791061,8.79712311577507,59.3367501948812,0.626105698354948,0.0218367232040737,0.338235138823243,0.201559285949288
8400,2.32189244774803e-16,0.999596102019995,1.75892024764884,50.8455068374175,8.5013600827764,59.3468669201939,0.631368740600448,0.0249426892472762,0.331041378075632,0.198430811679829
8500,2.34953402450693e-16,0.99980201859662,1.75553166871775,51.1371046957064,8.22458204142308,59.3616867371295,0.636581854695903,0.0282711681777773,0.323683129856836,0.194883152692198
8600,2.37717560126584e-16,1.00001561362326,1.7518242449693,51.4152390775745,7.96094781187024,59.3761868894448,0.641708684872808,0.0318063832316713,0.316140998381911,0.190992313904136
8700,2.40481717802474e-16,1.00016948325839,1.74767592259635,51.681465358605,7.70425381957669,59.3857191781816,0.646723226541579,0.0355293579916229,0.308394532307318,0.186837293013784
8800,2.43245875478365e-16,1.00022255511886,1.74301779834907,51.9387768529877,7.4488550240534,59.3876318770411,0.651609118990564,0.0394180656019008,0.300444913697588,0.182507860852245
8900,2.46010033154255e-16,1.0001722439278,1.73785883127909,52.1917097208269,7.19039604227483,59.3821057631017,0.656357795508132,0.0434474141054215,0.29232862163443,0.178106607394909
9000,2.48774190830146e-16,1.00005225427129,1.73228115801474,52.4457467393812,6.92617461758311,59.3719213569643,0.660965721680772,0.0475893058072588,0.284117419429113,0.173743512797624
9100,2.51538348506036e-16,0.999917530779889,1.72640906122962,52.7061826676017,6.65509074602588,59.3612734136275,0.665431215894002,0.0518130134843543,0.275905502735638,0.169524550086445
9200,2.54302506181927e-16,0.999822682330992,1.72036466925602,52.9768537770452,6.37728950102052,59.3541432780658,0.669751387157903,0.0560859793363475,0.267789578511143,0.165538200007909
9300,2.57066663857817e-16,0.99980228164308,1.71422775960623,53.259178867203,6.09369830416097,59.352877171364,0.673919628037979,0.0603749636595076,0.259850026989991,0.161844644037117
9400,2.59830821533708e-16,0.99986012298248,1.70801426031231,53.5518136315008,5.80565985568706,59.3574734871878,0.677924008924475,0.0646473132541901,0.252140188656639,0.158471299932896
9500,2.62594979209598e-16,0.999970613102508,1.70167988553968,53.8510145652058,5.51478497014561,59.3657995353514,0.681746704273581,0.0688720783078344,0.244687077552685,0.155415996588783
9600,2.65359136885489e-16,1.00009069494334,1.6951454273731,54.1515313296834,5.22302903591808,59.3745603656015,0.685364429365047,0.0730207862196664,0.237502098112039,0.152656338599189
9700,2.68123294561379e-16,1.00017698151154,1.68833255770506,54.4477098583192,4.93289068322358,59.3806005415427,0.688749784812999,0.0770678056583335,0.230596534051939,0.150161789153536
9800,2.7088745223727e-16,1.00020137721199,1.68119619549638,54.7344476846361,4.64758252448528,59.3820302091214,0.691873266910653,0.0809904057431512,0.223995163090008,0.147904358583976
9900,2.7365160991316e-16,1.00015966863075,1.67374209789652,55.0077411442769,4.37103815144328,59.3787792957201,0.694705735205086,0.0847686549138938,0.217742532010735,0.145864697318837
10000,2.76415767589051e-16,1.00007066622598,1.66602481042229,55.2647480334224,4.10769133771193,59.3724393711343,0.697221093809029,0.08838534280223,0.211899542227002,0.144032295764813
