Position_nm,Real_Wavefunction,Imaginary_Wavefunction,ProbabilityDensity,PotentialEnergy_eV
0.204,-4.54801895064571,28.2977326769085,821.446151029207,0
0.208,-8.57142417435359,28.396550804178,879.833409950955,0
0.212,-12.4909375567858,27.7659199852481,926.969833674724,0
0.216,-16.2048484057481,26.4153623315941,960.368478962674,0
0.22,-19.6136461670077,24.3734092767154,978.758195734855,0
0.224,-22.6227874697601,21.6871681816659,982.123776641796,0
0.228,-25.1454715627544,18.4213661257177,971.641470051029,0
0.232,-27.1052973037155,14.6569427459541,949.523112580985,0
0.236,-28.4386700473069,10.489161652722,918.780466236525,0
0.24,-29.0969402657112,6.02526282630716,882.935724952445,0
0.244,-29.0481972857863,1.38176793233628,845.707048172795,0
0.248,-28.2786048156435,-3.31853308044,810.69215212531,0
0.252,-26.7932746474791,-7.94987080483457,781.08001214881,0
0.256,-24.616670531258,-12.3869001636732,759.415763709311,0
0.26,-21.7924258879675,-16.5081198092299,747.427845718446,0
0.264,-18.3825690606111,-20.1993067085576,745.930836774517,0
0.268,-14.4662545031039,-23.3568354244838,754.814280394997,0
0.272,-10.1379906682495,-25.8907020830362,773.107309142047,0
0.276,-5.50532383532639,-27.7272139613336,799.106984589386,0
0.28,-0.686092429304848,-28.8113088468775,830.562240291709,0
0.284,4.19465010570005,-29.1083627632154,864.891872264194,0
0.288,9.00801868074444,-28.6054275939348,899.414888384486,0
0.292,13.6248752240133,-27.311900423668,931.577129622291,0
0.296,17.9194531269832,-25.2595411539925,959.151219680389,0
0.3,21.7729928204956,-22.5018037160927,980.394386838919,0
0.304,25.0772866887884,-19.1125731603115,994.160760479947,0
0.308,27.737937692284,-15.1843146257967,999.956598076213,0
0.312,29.6772500071717,-10.8255912447485,997.932593786549,0
0.316,30.8367442573021,-6.15806570530533,988.826569621109,0
0.32,31.1791525584907,-1.31312567095407,973.863853293353,0
0.324,30.6897813337443,3.57184044431312,954.620722472672,0
0.328,29.3772484138988,8.35742155857358,932.869219479627,0
0.332,27.2735564286387,12.9062411051699,910.417939730913,0
0.336,24.4334323268315,17.0870143812466,888.95867573478,0
0.34,20.9330032453873,20.7785086400213,869.937046174836,0
0.344,16.8678473307247,23.8732059665432,854.45423669363,0
0.348,12.3503868221823,26.2805680119368,843.200309687571,0
0.352,7.50671381594253,27.9298828467932,836.429108150056,0
0.356,2.47302388672632,28.7725446432451,833.975172391853,0
0.36,-2.60830295403201,28.7836321524099,835.300724185255,0
0.364,-7.59289684880063,27.9627972473304,839.570112451834,0
0.368,-12.3386793069147,26.3344376882785,845.745615396711,0
0.372,-16.7101042605726,23.947078066273,852.690132311381,0
0.376,-20.582280974519,20.8720162959885,859.271354374057,0
0.38,-23.8447826851253,17.2012894758152,864.458020931643,0
0.384,-26.4050139288948,13.0449406252146,867.3952365005,0
0.388,-28.1911053433724,8.52768629994413,867.459854111373,0
0.392,-29.1542088343223,3.78516702148503,864.295382135813,0
0.396,-29.2700359866902,-1.04017103225117,857.816962438475,0
0.4,-28.5396548231701,-5.80347678582426,848.1922402293,0
0.404,-26.9895377125144,-10.3619705696335,835.805580021187,0
0.408,-24.6707889474568,-14.5793564492717,821.205461764876,0
0.412,-21.6575913395732,-18.3300860839036,805.043318475271,0
0.416,-18.0449590172348,-21.5032742252357,788.011348339372,0
0.42,-13.945789084076,-24.0061360978336,770.779603525244,0
0.424,-9.48731479399039,-25.7669070231188,753.942639538317,0
0.428,-4.8071489594185,-26.7371099810054,737.981731254417,0
0.432,-0.0489938751614073,-26.8930223537741,723.237051720394,0
0.436,4.6419036223774,-26.2363698249539,709.894370831191,0
0.44,9.12332874830063,-24.7942362919809,697.989280752154,0
0.444,13.260557595564,-22.6181268742893,687.422051046716,0
0.448,16.9306084042532,-19.7822389870886,677.982480280457,0
0.452,20.0260971212946,-16.3810351157697,669.382877375602,0
0.456,22.4585522489826,-12.5261177106888,661.290194022313,0
0.46,24.1611590302684,-8.34253693901996,653.359528264831,0
0.464,25.0908037439249,-3.96471975285621,645.267435234845,0
0.468,25.2292825367742,0.467903165579983,636.735630692737,0
0.472,24.5837051220436,4.81547278937385,627.547335712793,0
0.476,23.1861031151165,8.94224236096219,617.559076107002,0
0.48,21.0921871845077,12.7209533152783,606.7030134758,0
0.484,18.3793284192051,16.0369419952503,594.983221700025,0
0.488,15.1438670738333,18.7917847733644,582.467884918383,0
0.492,11.4977672476258,20.9063573290082,569.27442844875,0
0.496,7.56475715763428,22.323287296461,555.554706574314,0
0.5,3.47615751314742,23.0086557674669,541.481911282,0
0.504,-0.633522445337867,22.9528505633208,527.234699670881,0
0.508,-4.63110747728388,22.1706191850212,512.983511513385,0
0.512,-8.38916302329901,20.7003248747429,498.881506151387,0
0.516,-11.7901625512605,18.6023709228912,485.056136937973,0
0.52,-14.7303119665624,15.9569114485434,471.605113608906,0
0.524,-17.1228401456337,12.8609336736026,458.595269609731,0
0.528,-18.9006535927753,9.42474801493977,446.060581379203,0
0.532,-20.0183466589383,5.76805900952427,434.004707694782,0
0.536,-20.4534329270079,2.015811761397,422.406415556998,0
0.54,-20.2067303787829,-1.7061223687481,411.22280613797,0
0.544,-19.3019652294189,-5.2752654312768,400.39428708812,0
0.548,-17.7846043772756,-8.57664484731571,389.850989693197,0
0.552,-15.7199102418311,-11.5066047013103,379.517529763441,0
0.556,-13.190366592906,-13.9761965037599,369.319839566961,0
0.56,-10.2925543818527,-15.9139617182997,359.190853274904,0
0.564,-7.13353184041303,-17.26806398603,349.073310343813,0
0.568,-3.82690860617347,-18.0077528419164,338.924391895551,0
0.572,-0.48880192590082,-18.1240331942762,328.719506549991,0
0.576,2.76626625358624,-17.6295315108136,318.452610276501,0
0.58,5.82935356731697,-16.5576355243796,308.13665717099,0
0.584,8.60078361910858,-14.9608983646875,297.801958741236,0
0.588,10.9934621098359,-12.9087642474331,287.492403556204,0
0.592,12.9357022109808,-10.4847823444513,277.263052501693,0
0.596,14.3733882260054,-7.78335943375246,267.174973170455,0
0.6,15.2714850594778,-4.9061388231226,257.288454073605,0
0.604,15.6148695662548,-1.95821969940328,247.658775962282,0
0.608,15.4083945542758,0.955647189949492,238.331884291893,0
0.612,14.676218567227,3.73481320021352,229.340221073508,0
0.616,13.4604857585502,6.28623230118021,220.701393400534,0
0.62,11.8193424540185,8.52759410299123,212.416717230734,0
0.624,9.82440744232597,10.3900397063539,204.471906692441,0
0.628,7.55785649171374,11.8203144863277,196.841029305028,0
0.632,5.10916849826754,12.782248507184,189.489479643096,0
0.636,2.57164211234977,13.2576141687317,182.377676600967,0
0.64,0.0388959284407839,13.2463081746755,175.466193151725,0
0.644,-2.39856101505362,12.7658275226001,168.719447279709,0
0.648,-4.65658435934897,11.8501295874625,162.109349135388,0
0.652,-6.66028841920569,10.5479243938219,155.618150844788,0
0.656,-8.34651790473603,8.92040671973326,149.238017179541,0
0.66,-9.66586415266797,7.03860930698893,142.970950794263,0
0.664,-10.5840811289667,4.9804917086077,136.82807100406,0
0.668,-11.0828647254374,2.82781414740415,130.826423374605,0
0.672,-11.1600482299783,0.662953312472936,124.986183589961,0
0.676,-10.8291630777718,-1.4341789311923,119.327642171652,0
0.68,-10.1183979993248,-3.38907483064997,113.867806280485,0
0.684,-9.06907554500978,-5.13527074999033,108.619136916801,0
0.688,-7.73366394213631,-6.6165553993477,103.588363322537,0
0.692,-6.17337661946019,-7.78874682063156,98.775155921596,0
0.696,-4.45555209635783,-8.62097883070852,94.1732204828831,0
0.7,-2.65088763246136,-9.09639094737847,89.7715335074855,0
0.704,-0.830601948739985,-9.21227470133942,85.5559047701889,0
0.708,0.936302515736767,-8.97968420318107,81.5113907898346,0
0.712,2.58558808808619,-8.42248165732271,77.6234630291908,0
0.716,4.06011241518596,-7.57593299302948,73.8792735388198,0
0.72,5.31177031255286,-6.48494755214204,70.269448607351,0
0.724,6.30298853424945,-5.20196106212241,66.7880633547178,0
0.728,7.00778971294949,-3.78459228579251,63.4322554306009,0
0.732,7.4123574363332,-2.29321467032616,60.2018762881632,0
0.736,7.51507109339764,-0.788473300245313,57.0979836840205,0
0.74,7.32610512166359,0.671116722902961,54.1222139094255,0
0.744,6.86655885539323,2.03135358598215,51.2760279058618,0
0.748,6.16714671063956,3.24430767949517,48.5592308697837,0
0.752,5.26658814304086,4.26998243671174,45.9697006782453,0
0.756,4.20975547191607,5.07754755426789,43.5035302991791,0
0.76,3.04560696853068,5.64617613094289,41.1550267083919,0
0.764,1.82507226074734,5.96546005532408,38.9176024286166,0
0.768,0.598945173690307,6.03534930177677,36.7841765155443,0
0.772,-0.584174793682859,5.86568935441083,34.7475717920229,0
