TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
4500,1.24387095415073e-16,1.0000016308727,1.55907867372343,59.3690245383696,0,59.3690245383696,NaN,NaN,NaN,NaN
4600,1.27151253090963e-16,1.00000163089294,1.57159149708137,59.3690245391239,0,59.3690245391239,NaN,NaN,NaN,NaN
4700,1.29915410766854e-16,1.00000163090263,1.58410432043869,59.3690245389992,0,59.3690245389992,NaN,NaN,NaN,NaN
4800,1.32679568442744e-16,1.00000163090574,1.59661714379948,59.3690245382718,0,59.3690245382718,NaN,NaN,NaN,NaN
4900,1.35443726118635e-16,1.00000163090938,1.60912996716907,59.369024537553,0,59.369024537553,NaN,NaN,NaN,NaN
5000,1.38207883794525e-16,1.00000163092106,1.62164279055371,59.3690245376209,0,59.3690245376209,NaN,NaN,NaN,NaN
5100,1.40972041470416e-16,1.00000163094403,1.63415561396023,59.3690245389863,0,59.3690245389863,NaN,NaN,NaN,NaN
5200,1.43736199146306e-16,1.00000163097299,1.64666843739574,59.369024541456,0,59.369024541456,NaN,NaN,NaN,NaN
5300,1.46500356822197e-16,1.00000163099372,1.65918126086753,59.3690245438836,0,59.3690245438836,NaN,NaN,NaN,NaN
5400,1.49264514498087e-16,1.00000163098891,1.67169408438364,59.3690245445376,0,59.3690245445376,NaN,NaN,NaN,NaN
5500,1.52028672173978e-16,1.00000163094896,1.68420690795399,59.369024542102,0,59.369024542102,NaN,NaN,NaN,NaN
5600,1.54792829849868e-16,1.00000163088212,1.69671973159167,59.3690245367176,0,59.3690245367176,NaN,NaN,NaN,NaN
5700,1.57556987525759e-16,1.00000163081668,1.70923255531361,59.3690245304588,0,59.3690245304588,NaN,NaN,NaN,NaN
5800,1.60321145201649e-16,1.00000163079083,1.7217453791401,59.3690245267008,0,59.3690245267008,NaN,NaN,NaN,NaN
5900,1.6308530287754e-16,1.00000163083301,1.73425820309291,59.3690245284008,0,59.3690245284008,NaN,NaN,NaN,NaN
6000,1.6584946055343e-16,1.00000163094235,1.74677102719303,59.3690245362162,0,59.3690245362162,NaN,NaN,NaN,NaN
6100,1.68613618229321e-16,1.00000163108122,1.75928385145888,59.3690245475737,0,59.3690245475737,NaN,NaN,NaN,NaN
6200,1.71377775905211e-16,1.00000163118709,1.77179667590638,59.3690245574019,0,59.3690245574019,NaN,NaN,NaN,NaN
6300,1.74141933581102e-16,1.00000163120057,1.7843095005508,59.3690245604458,0,59.3690245604458,NaN,NaN,NaN,NaN
6400,1.76906091256992e-16,1.0000016310965,1.79682232540966,59.3690245540256,0,59.3690245540256,NaN,NaN,NaN,NaN
6500,1.79670248932883e-16,1.00000163090176,1.80933515050492,59.3690245397321,0,59.3690245397321,NaN,NaN,NaN,NaN
6600,1.82434406608773e-16,1.00000163068904,1.82184797586324,59.3690245230919,0,59.3690245230919,NaN,NaN,NaN,NaN
6700,1.85198564284664e-16,1.00000163054748,1.83436080151355,59.3690245112344,0,59.3690245112344,NaN,NaN,NaN,NaN
6800,1.87962721960554e-16,1.00000163054351,1.84687362748294,59.3690245096352,0,59.3690245096352,NaN,NaN,NaN,NaN
6900,1.90726879636445e-16,1.00000163069023,1.85938645379248,59.369024519572,0,59.369024519572,NaN,NaN,NaN,NaN
7000,1.93491037312335e-16,1.00000163093967,1.87189928045472,59.369024537497,0,59.369024537497,NaN,NaN,NaN,NaN
7100,1.96255194988226e-16,1.00000163120157,1.88441210747399,59.3690245565523,0,59.3690245565523,NaN,NaN,NaN,NaN
7200,1.99019352664116e-16,1.00000163137975,1.896924934849,59.3690245694913,0,59.3690245694913,NaN,NaN,NaN,NaN
7300,2.01783510340007e-16,1.00000163140986,1.90943776257675,59.3690245716283,0,59.3690245716283,NaN,NaN,NaN,NaN
7400,2.04547668015897e-16,1.0000016312828,1.92195059065577,59.3690245625307,0,59.3690245625307,NaN,NaN,NaN,NaN
7500,2.07311825691788e-16,1.00000163104529,1.9344634190876,59.369024545885,0,59.369024545885,NaN,NaN,NaN,NaN
7600,2.10075983367678e-16,1.00000163077943,1.94697624787606,59.3690245277844,0,59.3690245277844,NaN,NaN,NaN,NaN
7700,2.12840141043569e-16,1.00000163057124,1.9594890770247,59.3690245142905,0,59.3690245142905,NaN,NaN,NaN,NaN
7800,2.1560429871946e-16,1.00000163048107,1.97200190653387,59.3690245093053,0,59.3690245093053,NaN,NaN,NaN,NaN
7900,2.1836845639535e-16,1.00000163052644,1.98451473639832,59.3690245135177,0,59.3690245135177,NaN,NaN,NaN,NaN
8000,2.21132614071241e-16,1.00000163068149,1.9970275666064,59.3690245246149,0,59.3690245246149,NaN,NaN,NaN,NaN
8100,2.23896771747131e-16,1.00000163089078,2.00954039714082,59.3690245384766,0,59.3690245384766,NaN,NaN,NaN,NaN
8200,2.26660929423022e-16,1.00000163109034,2.02205322798067,59.3690245507671,0,59.3690245507671,NaN,NaN,NaN,NaN
8300,2.29425087098912e-16,1.00000163122789,2.03456605910382,59.369024558296,0,59.369024558296,NaN,NaN,NaN,NaN
8400,2.32189244774803e-16,1.00000163127602,2.04707889048907,59.3690245597646,0,59.3690245597646,NaN,NaN,NaN,NaN
8500,2.34953402450693e-16,1.00000163123555,2.05959172211746,59.3690245557867,0,59.3690245557867,NaN,NaN,NaN,NaN
