TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
5200,1.43736199146306e-16,1.00247646750935,1.37899047237082,2.36471469946751,-394.637309649989,-392.272594950521,NaN,NaN,NaN,NaN
5300,1.46500356822197e-16,0.997672576048106,1.37538185982029,2.06371510849274,-392.29626665582,-390.232551547327,NaN,NaN,NaN,NaN
5400,1.49264514498087e-16,1.00208655736299,1.38206254316955,1.80059749131738,-393.94255294236,-392.141955451042,NaN,NaN,NaN,NaN
5500,1.52028672173978e-16,0.99880698574189,1.38033470981277,1.55940027052974,-392.233984973218,-390.674584702688,NaN,NaN,NaN,NaN
5600,1.54792829849868e-16,1.00023048608599,1.38256435053598,1.3565618323231,-392.753639071195,-391.397077238872,NaN,NaN,NaN,NaN
5700,1.57556987525759e-16,1.00124457551384,1.38604262658167,1.1768618114698,-392.840351321054,-391.663489509584,NaN,NaN,NaN,NaN
5800,1.60321145201649e-16,0.997445429748921,1.38114408603312,1.0325847350254,-391.295644944385,-390.263060209359,NaN,NaN,NaN,NaN
5900,1.6308530287754e-16,1.00409198100835,1.39144728915695,0.9158893469098,-393.738095231469,-392.822205884559,NaN,NaN,NaN,NaN
6000,1.6584946055343e-16,0.994820848857572,1.37909250018026,0.829112929985328,-390.028634287504,-389.199521357518,NaN,NaN,NaN,NaN
6100,1.68613618229321e-16,1.0062552708619,1.39523985861947,0.775926011471528,-394.467183724222,-393.69125771275,NaN,NaN,NaN,NaN
6200,1.71377775905211e-16,0.993277987818973,1.37753389402921,0.746757258006957,-389.336708587002,-388.589951328995,NaN,NaN,NaN,NaN
6300,1.74141933581102e-16,1.00711135426365,1.39662891325976,0.756443885981803,-394.772475569226,-394.016031683244,NaN,NaN,NaN,NaN
6400,1.76906091256992e-16,0.993087555175654,1.37685508833512,0.785930015584924,-389.324269855124,-388.538339839539,NaN,NaN,NaN,NaN
6500,1.79670248932883e-16,1.00672531677653,1.39562408966153,0.857216074296358,-394.691576616686,-393.83436054239,NaN,NaN,NaN,NaN
6600,1.82434406608773e-16,0.993919505564811,1.37672133960682,0.946697536859495,-389.843502397863,-388.896804861004,NaN,NaN,NaN,NaN
6700,1.85198564284664e-16,1.00559229740658,1.3927763732132,1.07832973923524,-394.438922461965,-393.36059272273,NaN,NaN,NaN,NaN
6800,1.87962721960554e-16,0.995216774822162,1.37648287834818,1.22887205080565,-390.657633141071,-389.428761090265,NaN,NaN,NaN,NaN
6900,1.90726879636445e-16,1.0042448128221,1.38873137824925,1.42002774824872,-394.237180955872,-392.817153207623,NaN,NaN,NaN,NaN
7000,1.93491037312335e-16,0.996530010900232,1.37557227281699,1.63219027828191,-391.58216561759,-389.949975339309,NaN,NaN,NaN,NaN
7100,1.96255194988226e-16,1.00302059980356,1.3839380533247,1.88254540031718,-394.221651883432,-392.339106483115,NaN,NaN,NaN,NaN
7200,1.99019352664116e-16,0.997635762652955,1.37366938390701,2.15643907342337,-392.53105000572,-390.374610932297,NaN,NaN,NaN,NaN
7300,2.01783510340007e-16,1.00204391314293,1.3785999160437,2.46603152723602,-394.436360479202,-391.970328951966,NaN,NaN,NaN,NaN
7400,2.04547668015897e-16,0.998484885562024,1.37066325208757,2.80149214098965,-393.491443524079,-390.689951383089,NaN,NaN,NaN,NaN
7500,2.07311825691788e-16,1.00131443279189,1.37276359382654,3.17054552975869,-394.874120601152,-391.703575071393,NaN,NaN,NaN,NaN
7600,2.10075983367678e-16,0.999105024122667,1.36654693572142,3.56729294124348,-394.480974115387,-390.913681174143,NaN,NaN,NaN,NaN
7700,2.12840141043569e-16,1.00079329323383,1.36641537068171,3.99608490185512,-395.513670338041,-391.517585436185,NaN,NaN,NaN,NaN
7800,2.1560429871946e-16,0.99953661711023,1.36134403872767,4.45382599088083,-395.520364456988,-391.066538466107,NaN,NaN,NaN,NaN
7900,2.1836845639535e-16,1.00044267740114,1.35952710769403,4.94261141055309,-396.336540286578,-391.393928876025,NaN,NaN,NaN,NaN
8000,2.21132614071241e-16,0.999814406830095,1.35508731857231,5.4610956671068,-396.625546312211,-391.164450645105,NaN,NaN,NaN,NaN
8100,2.23896771747131e-16,1.00022945702177,1.35206045679969,6.01006819854616,-397.328605693107,-391.318537494561,NaN,NaN,NaN,NaN
8200,2.26660929423022e-16,0.999971743649286,1.34782294930867,6.58911222263155,-397.80960379327,-391.220491570639,NaN,NaN,NaN,NaN
8300,2.29425087098912e-16,1.00011887732458,1.34396182272185,7.19839237658642,-398.477052986472,-391.278660609885,NaN,NaN,NaN,NaN
