Position_nm,Real_Wavefunction,Imaginary_Wavefunction,ProbabilityDensity,PotentialEnergy_eV
1.268,-0.00024046233819384,-0.000386358104921295,2.07094721328023e-07,-519.6264
1.272,-0.000174587478670894,-0.000522850336391784,3.03853261973662e-07,-520.5024
1.276,-6.73119826322395e-05,-0.000661289097476151,4.41834173446705e-07,-521.3736
1.28,9.53592481431168e-05,-0.000793389137641532,6.38559709933995e-07,-522.24
1.284,0.000314909168228786,-0.000895347862821904,9.00815579694297e-07,-523.1016
1.288,0.000610248657867481,-0.000946493730295161,1.26825380591711e-06,-523.9584
1.292,0.000975353565727071,-0.000935653500127649,1.82676205047763e-06,-524.8104
1.296,0.00139233347893357,-0.000829132182226079,2.62605269216223e-06,-525.6576
1.3,0.00184363605121176,-0.000593037521692249,3.75068739146257e-06,-526.5
1.304,0.00229804006030419,-0.000198822944541375,5.32051868203901e-06,-527.3376
1.308,0.00270934592487503,0.000389561691379312,7.49231365202722e-06,-528.1704
1.312,0.00303612385035083,0.00118574428972101,1.06240375552751e-05,-528.9984
1.316,0.00319915376206848,0.00218099076744216,1.49913055210249e-05,-529.8216
1.32,0.00311091308280128,0.00336613126958267,2.10086199328064e-05,-530.64
1.324,0.00268117182105571,0.00469604288240825,2.92415010874404e-05,-531.4536
1.328,0.00181149073025707,0.0061002126629089,4.04940931985214e-05,-532.2624
1.332,0.000419291235007482,0.00747915443038598,5.61135561333164e-05,-533.0664
1.336,-0.00154683589554003,0.00867659666623292,7.76760309962153e-05,-533.8656
1.34,-0.00412837567048442,0.00949583100736613,0.000107214292197104,-534.66
1.344,-0.00730683403486558,0.00971914552494974,0.000147851613348221,-535.4496
1.348,-0.0110009135046945,0.00908970562450647,0.000203642846277955,-536.2344
1.352,-0.0150529001384554,0.00735883863208017,0.000280742308591305,-537.0144
1.356,-0.0191924778423501,0.0042908512327811,0.000386762610030959,-537.7896
1.36,-0.0230417198438731,-0.000322066813111971,0.000531024580395645,-538.56
1.364,-0.0261327006134818,-0.00660331518106777,0.000726521812734391,-539.3256
1.368,-0.0278866973571689,-0.0145517984169767,0.000989422726658658,-540.0864
1.372,-0.027663868958551,-0.0240144327501691,0.00134198262606828,-540.8424
1.376,-0.0247887221731612,-0.0346085102519804,0.00181222972883961,-541.5936
1.38,-0.0185874722890945,-0.0457213534807737,0.00243593629021171,-542.34
1.384,-0.00848561136992673,-0.0564841674088641,0.00326246676819401,-543.0816
1.388,0.00590501242568816,-0.0657544649273105,0.00435851882962444,-543.8184
1.392,0.0247004394659524,-0.0721501466085983,0.0058157553654534,-544.5504
1.396,0.0476083431031892,-0.0741011003563269,0.00775752740704942,-545.2776
1.4,0.0738541203662754,-0.0699132216915606,0.0103422896623696,-546
1.404,0.102097911879692,-0.0579426046118133,0.0137813290393942,-546.7176
1.408,0.130355160650303,-0.0367455429777973,0.0183427028368995,-547.4304
1.412,0.156002188835652,-0.00529103851425406,0.0243646780100736,-548.1384
1.416,0.175818110450772,0.0367934052842696,0.0322657626348924,-548.8416
1.42,0.18608928070186,0.0889961228944904,0.0425495302823867,-549.54
1.424,0.182855248520552,0.14969977093803,0.0558460633304113,-550.2336
1.428,0.162198221332926,0.215955126619646,0.072944879716872,-550.9224
1.432,0.120629731883289,0.2833938044855,0.0948635806349998,-551.6064
1.436,0.0555814109451157,0.346186101108344,0.122934109843246,-552.2856
1.44,-0.0340976502473934,0.397166381338563,0.158903784217962,-552.96
1.444,-0.147601952772063,0.428145973205813,0.205095310834479,-553.6296
1.448,-0.281638795739521,0.430387209691148,0.26455356153134,-554.2944
1.452,-0.430042622719326,0.395266922915511,0.341172597706414,-554.9544
1.456,-0.583514484852555,0.315167664309209,0.439819810658864,-555.6096
1.46,-0.72960612118391,0.184449167504187,0.566346587462017,-556.26
1.464,-0.853047676770014,0.000576453043595718,0.72769067114083,-556.9056
1.468,-0.936387421807707,-0.234760094998584,0.93193370592343,-557.5464
1.472,-0.961042744612333,-0.514645913354304,1.18846357310429,-558.1824
1.476,-0.908773573879907,-0.826154863168364,1.5084012665192,-558.8136
1.48,-0.763471583280011,-1.14993257531452,1.90523378624556,-559.44
1.484,-0.513274064456903,-1.46034445729224,2.39605619918829,-560.0616
1.488,-0.152828264243312,-1.7261884308883,3.00308297728425,-560.6784
1.492,0.314523612577804,-1.91219756375594,3.75542462570315,-561.2904
1.496,0.874785258509269,-1.98130564058223,4.6908212899081,-561.8976
1.5,1.50189848166546,-1.8976533935498,5.85678745128011,-562.5
1.504,2.15716617588189,-1.63027339081442,7.31115723916646,-563.0976
1.508,2.78968922596836,-1.15723548080531,9.12155993551862,-563.6904
1.512,3.33812736824225,-0.469894015887864,11.3638947127751,-564.2784
1.516,3.73389517222028,0.423025957456428,14.1209241178119,-564.8616
1.52,3.9057904328507,1.49208801580059,17.4815255522438,-565.44
1.524,3.78603490120011,2.68496735491184,21.5431099700477,-566.0136
1.528,3.31739190195631,3.9259276469574,26.4179969203098,-566.5824
1.532,2.46090475859219,5.11744010579681,32.2442454672793,-567.1464
1.536,1.20372090198304,6.14426437437961,39.2009287121413,-567.7056
1.54,-0.433844790066144,6.88010014297565,47.5239992792411,-568.26
1.544,-2.39281740312757,7.19686633930483,57.520460230529,-568.8096
1.548,-4.5724937336032,6.97613699171696,69.5741862710423,-569.3544
1.552,-6.83072132238451,6.12217458439025,84.1397754258324,-569.8944
1.556,-8.98815781578557,4.575630216911,101.723372803376,-570.4296
1.56,-10.8369450750022,2.32667266121377,122.852784231054,-570.96
1.564,-12.1539645000585,-0.573824502105909,148.0481276279,-571.4856
1.568,-12.7182248573466,-4.00648538684219,177.805168677009,-572.0064
1.572,-12.3315978761756,-7.78060574279245,212.606131904473,-572.5224
1.576,-10.8415827864931,-11.6374424667697,252.969984483758,-573.0336
1.58,-8.16421831618676,-15.2606152228559,299.54083769442,-573.54
1.584,-4.30501652269974,-18.2939976227574,353.203516282171,-574.0416
1.588,0.624497427744751,-20.3667644059824,415.195089406052,-574.5384
1.592,6.39716880446116,-21.1245682325087,487.171151722686,-575.0304
1.596,12.6696452218326,-20.2650122865916,571.190633022815,-575.5176
1.6,18.9926708867932,-17.5746740488946,669.590715338931,-576
1.604,24.8332268567065,-12.9645200922838,784.767937339877,-576.4776
1.608,29.6084396559793,-6.49989496769576,918.908333452842,-576.9504
1.612,32.7301268239417,1.57876204677204,1073.75369151164,-577.4184
1.616,33.6575249544696,10.8480483903297,1250.50913993968,-577.8816
1.62,31.9544361378169,20.7095911922031,1449.973156234,-578.34
1.624,27.346144810567,30.415812592942,1672.93329168947,-578.7936
1.628,19.7704715256826,39.113838533547,1920.76390917621,-579.2424
1.632,9.41710730020927,45.9064043831462,2196.0798732926,-579.6864
1.636,-3.25040391645147,49.9265087674024,2503.22140332159,-580.1256
1.64,-17.4949466187437,50.4208192216522,2848.33216817522,-580.56
1.644,-32.3317820754141,46.8351937206292,3238.87950302094,-580.9896
1.648,-46.581494160156,38.8943359989908,3682.60497099503,-581.4144
1.652,-58.9489901886265,26.6670547426234,4186.11525290486,-581.8344
1.656,-68.1246494414363,10.6087896669457,4753.51427971608,-582.2496
1.66,-72.9011327962804,-8.42606882029249,5385.57379874522,-582.66
1.664,-72.296839955598,-29.2074057303694,6079.90561706377,-583.0656
1.668,-65.675004248574,-50.1908740940408,6832.33002537408,-583.4664
1.672,-52.8463975459472,-69.6169699564312,7639.26423949894,-583.8624
1.676,-34.1436427161975,-85.6430818557655,8500.5258076847,-584.2536
1.68,-10.4561723208649,-96.500169021563,9421.61416079385,-584.64
1.684,16.7823999729532,-100.662163223975,10414.5200537823,-585.0216
1.688,45.6593066572158,-97.0133122082843,11496.3550300397,-585.3984
1.692,73.900180669654,-84.9972207642695,12685.7642406575,-585.7704
1.696,99.0340704522468,-64.7310275296012,13997.8530353786,-586.1376
1.7,118.595626103709,-37.0696426662644,15439.0809383353,-586.5
1.704,130.349288475599,-3.60826873690528,17003.9566093726,-586.8576
1.708,132.516271113326,33.3839982439687,18675.0534485338,-587.2104
1.712,123.982957207108,71.1005660796284,20427.0641746633,-587.5584
1.716,104.468584565003,106.398013430355,22234.222422941,-587.9016
1.72,74.6319367327526,136.048457467276,24079.1087597068,-588.24
1.724,36.1006625247213,157.024507208886,25959.9536989173,-588.5736
1.728,-8.58722197317701,166.792568249292,27893.5012044113,-588.9024
1.732,-56.1323977928471,163.587165424578,29911.6067736228,-589.2264
1.736,-102.707862143581,146.638004106579,32051.6091944659,-589.5456
1.74,-144.262369313664,116.323733523816,34342.8421809119,-589.86
1.744,-176.870457503067,74.2311795794804,36793.4267591055,-590.1696
1.748,-197.099378831373,23.106263022294,39382.0645265686,-590.4744
1.752,-202.358970255582,-33.3075400878007,42058.5450695998,-590.7744
1.756,-191.199335635486,-90.5365995918024,44754.0618130976,-591.0696
1.76,-163.523654460088,-143.732864457822,47399.1218932328,-591.36
1.764,-120.689292130105,-188.090075887937,49943.7818823955,-591.6456
1.768,-65.4793314767844,-219.284773473352,52373.3547279061,-591.9264
1.772,-1.93840788847144,-233.901176114369,54713.517612827,-592.2024
1.776,64.920452191029,-229.797815620884,57021.7011768174,-592.4736
1.78,129.517927088398,-206.376795773696,59366.2752710934,-592.74
1.784,186.18722028199,-164.723618677793,61799.5515466413,-593.0016
1.788,229.687891544694,-107.596348686046,64333.5017728166,-593.2584
1.792,255.706903742592,-39.2567491233315,66927.1129733554,-593.5104
1.796,261.297638793281,34.8489414389094,69490.9047583562,-593.7576
1.8,245.211233515989,108.536301930893,71908.6778792668,-594
1.804,208.082753458357,175.41907410145,74070.2838454212,-594.2376
1.808,152.44744252299,229.487725322189,75904.8388053527,-594.4704
1.812,82.5780572668842,265.675861597825,77402.7989777193,-594.6984
1.816,4.15159642750646,280.358946062262,78618.3743900394,-594.9216
1.82,-76.2286990507413,271.734266413364,79650.3261021775,-595.14
1.824,-151.614858826764,240.040730738886,80606.6178307181,-595.3536
1.828,-215.346096537503,187.591779769652,81564.6171310849,-595.5624
1.832,-261.671043664743,118.612269584664,82540.6055886207,-595.7664
1.836,-286.299365313221,38.8895604232991,83479.7244886708,-595.9656
1.84,-286.827060090909,-44.7319787766877,84270.7123256717,-596.16
1.844,-262.990775592583,-124.967453070707,84781.0123737675,-596.3496
1.848,-216.722734338293,-194.760996073518,84900.5891706156,-596.5344
1.852,-151.997008795888,-247.943783805496,84579.2106106841,-596.7144
1.856,-74.4788150728066,-279.815935175567,83844.0514728262,-596.8896
1.86,8.99151848363646,-287.59406843092,82791.1956012903,-597.06
1.864,91.0311924336121,-270.679022218994,81553.8110653157,-597.2256
1.868,164.403056424936,-230.715833580073,80258.1608264087,-597.3864
1.872,222.6918118574,-171.438575318479,78982.8281755614,-597.5424
1.876,260.901759621225,-98.3144793091132,77735.4650152736,-597.6936
1.88,275.916874004192,-18.02204097903,76454.9153212948,-597.84
1.884,266.777972002515,62.1853321739492,75037.501883359,-597.9816
1.888,234.750113013837,135.166834919786,73377.6888222419,-598.1184
1.892,183.174672995834,194.564671763016,71408.3723253811,-598.2504
1.896,117.122478372847,235.391119830698,69126.654235348,-598.3776
1.9,42.8844352663107,254.474770726763,66596.483724549,-598.5
1.904,-32.6477705988669,250.723541150853,63928.1710122998,-598.6176
1.908,-102.647564141682,225.180955314577,61242.9850606065,-598.7304
1.912,-160.998969176975,180.873716674934,58635.9694598527,-598.8384
1.916,-202.857693626865,122.469907571538,56150.122124192,-598.9416
1.92,-225.073673781443,55.7860803302285,53770.245388086,-599.04
1.924,-226.436318613626,-12.8037983275745,51437.3436389049,-599.1336
1.928,-207.722616522119,-76.9956931066832,49077.0221717737,-599.2224
1.932,-171.549089340102,-131.155326280619,46630.8096651941,-599.3064
1.936,-122.048690838097,-170.8310242744,44079.1217899341,-599.3856
1.94,-64.41099882461,-193.131086079865,41448.3931799721,-599.46
1.944,-4.33701289527363,-196.932590720097,38801.2549685828,-599.5296
1.948,52.5331954372609,-182.907075488911,36214.7348867555,-599.5944
1.952,101.161149799906,-153.368040069482,33755.3339435933,-599.6544
1.956,137.565556000941,-111.963397344476,31460.0845427651,-599.7096
1.96,159.150677857157,-63.2510260783995,29329.6305623628,-599.76
1.964,164.880247424658,-12.2061695184614,27334.48656513,-599.8056
1.968,155.287023504904,36.2859635478802,25430.7308196106,-599.8464
1.972,132.325716789742,77.8999477703035,23578.4971865351,-599.8824
1.976,99.0928426499839,109.256420747478,21756.3569390044,-599.9136
1.98,59.4496875955931,128.190318147407,19967.0230219471,-599.94
1.984,17.5927888408283,133.880579531446,18233.5157948739,-599.9616
1.988,-22.3809734625041,126.836650613407,16588.4439119568,-599.9784
1.992,-56.869590688747,108.752350676793,15061.2241228339,-599.9904
1.996,-83.0835425530359,82.2508640600184,13668.0796817817,-599.9976
2,-99.2584493746326,50.5546235246735,12408.009731978,-600
2.004,-104.748241595388,17.1194408999751,11265.2693740534,-599.9976
2.008,-99.9980127111756,-14.7267727139072,10216.4803807515,-599.9904
2.012,-86.4084557081374,-42.1035408815621,9239.12937263051,-599.9784
2.016,-66.114300158465,-62.8258500302538,8318.18811746754,-599.9616
2.02,-41.7067413438789,-75.5605426952507,7448.84788592602,-599.94
2.024,-15.9332575612573,-79.8823568844734,6635.05963793173,-599.9136
2.028,8.59194501479212,-76.2322711223183,5885.18067960385,-599.8824
2.032,29.6375035660183,-65.790941119274,5206.82955098553,-599.8464
2.036,45.5420084139713,-50.2880154481554,4602.95902809215,-599.8056
2.04,55.3246417325,-31.7732305784705,4070.35416422213,-599.76
2.044,58.7149150178924,-12.376785267565,3600.62605911773,-599.7096
2.048,56.1061256832955,5.91464270887374,3182.88033756339,-599.6544
2.052,48.4448617785966,21.4442184003157,2806.75913554777,-599.5944
2.056,37.0746765492526,33.0176779309094,2464.69869718096,-599.5296
2.06,23.5551798937222,39.9738349669226,2152.75398178838,-599.46
2.064,9.47823892263605,42.1919504702565,1869.99769755915,-599.3856
2.068,-3.69874145517927,40.0418755059156,1617.03248238351,-599.3064
2.072,-14.7866781320833,34.2884964484867,1394.34683887972,-599.2224
2.076,-22.955080445248,25.9658184669829,1201.15944690812,-599.1336
2.08,-27.774031345342,16.2375300067548,1035.0541978923,-599.04
2.084,-29.2089796474783,6.26058722839946,892.359444491201,-598.9416
2.088,-27.5744187678908,-2.93384326127498,768.956006668737,-598.8384
2.092,-23.4563727408229,-10.5314365689025,661.112578361238,-598.7304
2.096,-17.6159146250869,-15.9912225465114,566.039646610403,-598.6176
2.1,-10.886411503191,-19.0658286069754,482.019775887371,-598.5
2.104,-4.07652974592306,-19.7877928495781,408.174840627208,-598.3776
2.108,2.11126660009691,-18.4277811503069,344.04056478029,-598.2504
2.112,7.13987588373445,-15.4329631123497,289.154178062279,-598.1184
2.116,10.6708236461971,-11.3548929117145,242.800070324742,-597.9816
2.12,12.5715734238744,-6.77616203098375,203.96083022201,-597.84
2.124,12.8995700994036,-2.24412501762071,171.435005844138,-597.6936
2.128,11.8680277360949,1.78212191321221,144.026040858269,-597.5424
2.132,9.79984228796237,4.96744517637296,120.712420449207,-597.3864
2.136,7.07637633324229,7.11764249737776,100.735936730149,-597.2256
2.14,4.08755338368874,8.17854812030414,83.5967420206356,-597.06
2.144,1.18863950884357,8.21994295271306,68.980326027841,-596.8896
2.148,-1.33258048963373,7.40840139118451,56.6601819342571,-596.7144
2.152,-3.27602870260598,5.97375433854,46.4181049575237,-596.5344
2.156,-4.53675494318522,4.17387843459019,38.0034066012526,-596.3496
2.16,-5.10065869660964,2.26207283317785,31.1336926419008,-596.16
2.164,-5.03084353733733,0.460229372758203,25.5211977727182,-595.9656
2.168,-4.44768051816971,-1.06011313654929,20.9057018539908,-595.7664
2.172,-3.50581485206882,-2.18791232198631,17.0776981056859,-595.5624
2.176,-2.37122242498873,-2.87437627589925,13.8847347642219,-595.3536
2.18,-1.20096184783967,-3.12740410563001,11.2229657998779,-595.14
2.184,-0.127385485070082,-3.00066679653081,9.02022828560899,-594.9216
2.188,0.752075162085258,-2.57945419366694,7.21920098665152,-594.6984
2.192,1.37938094511449,-1.96544571969272,5.76566866880336,-594.4704
2.196,1.73513990696751,-1.26237704872187,4.60430630989095,-594.2376
2.2,1.83356735539758,-0.564075151120346,3.68015002289113,-594
2.204,1.71460527582622,0.0542146819786218,2.94281048363316,-593.7576
2.208,1.43454165944612,0.540728140924462,2.35029669507406,-593.5104
2.212,1.05652255445326,0.868527442668625,1.87057982673693,-593.2584
2.216,0.642093499357687,1.03372741336008,1.48087642704952,-593.0016
2.22,0.244530068907448,1.05140476597809,1.16524693652131,-592.74
2.224,-0.0955897475916609,0.950157832884057,0.911937307235566,-592.4736
2.228,-0.352445119391312,0.766116228578188,0.711151637873622,-592.2024
2.232,-0.514970606720899,0.537302916799542,0.553889150187786,-591.9264
2.236,-0.585083862509,0.298884345709107,0.431654978278411,-591.6456
2.24,-0.574800318077894,0.0797028017145789,0.336747942263602,-591.36
2.244,-0.502751585672115,-0.0997251547750388,0.262704263390731,-591.0696
2.248,-0.390621772710394,-0.227831346091118,0.204492491577101,-590.7744
2.252,-0.260004300050836,-0.3014527779254,0.158476013363866,-590.4744
2.256,-0.129894070505741,-0.324369015341678,0.12208772766628,-590.1696
2.26,-0.0150286019002266,-0.305390679366603,0.0934893259190707,-589.86
2.264,0.0748981353414283,-0.25620844702983,0.0712524990070599,-589.5456
2.268,0.13527655204138,-0.189394100592686,0.0541698708715167,-589.2264
2.272,0.165988430347441,-0.116735541599905,0.0411793456818302,-588.9024
2.276,0.170399722148747,-0.0479993952780104,0.0313400072554249,-588.5736
2.28,0.154198718192904,0.00975273784008545,0.0238723605877122,-588.24
2.284,0.124157477467438,0.0523962478927085,0.0181604460043115,-587.9016
2.288,0.0871049615773297,0.0785656071124829,0.0137598289523411,-587.5584
2.292,0.0490855072235216,0.0891629282956746,0.01035941480165,-587.2104
2.296,0.0148157963445156,0.0867283419003056,0.00774131311009847,-586.8576
2.3,-0.0125560463212896,0.0747467576224734,0.00574473207429515,-586.5
2.304,-0.0314729965818528,0.056985934025565,0.00423794619060737,-586.1376
2.308,-0.0417705830203672,0.0370038938982164,0.00311406976949184,-585.7704
2.312,-0.0443520932030483,0.0177383121207849,0.00228175588838627,-585.3984
2.316,-0.0408319896930726,0.0013268506807299,0.00166901191502414,-585.0216
2.32,-0.0331442545918503,-0.0109645844955971,0.00121876372561048,-584.64
2.324,-0.0232305935296155,-0.0186873207374091,0.000888876432081014,-584.2536
2.328,-0.012809338492919,-0.0220447031542862,0.000650048089786774,-583.8624
2.332,-0.00319610489097984,-0.0217140369035228,0.000481714485121695,-583.4664
2.336,0.0047232309512032,-0.0186339784180975,0.000369534062304528,-583.0656
2.34,0.010519625034827,-0.0138054160832717,0.000301252024105618,-582.66
2.344,0.0141416511856591,-0.00815895555378776,0.000266554853985537,-582.2496
2.348,0.0158238113551984,-0.00243535273314192,0.000256323948739728,-581.8344
2.352,0.0159918129126711,0.00286331480936764,0.000263936651931419,-581.4144
2.356,0.0151423213640603,0.00746782709439812,0.000285058337804304,-580.9896
2.36,0.0137571152862859,0.0113518464443841,0.000318122638697036,-580.56
2.364,0.0122428392909516,0.014651673167013,0.000364558640497038,-580.1256
2.368,0.0108669806599569,0.0176467786525737,0.00042950006547681,-579.6864
2.372,0.00976258345855383,0.0206919632161896,0.000523465377525371,-579.2424
2.376,0.00891636390118816,0.0241657525413478,0.000663485141108071,-578.7936
2.38,0.00817608497629051,0.0284450867360229,0.000875971324959392,-578.34
2.384,0.00729276154100614,0.0338599332140637,0.00119967944815483,-577.8816
2.388,0.00590071225179968,0.0406809573987287,0.00168975869995572,-577.4184
2.392,0.00356491314647982,0.0491206368393731,0.00242554556924752,-576.9504
2.396,-0.000234514554843223,0.0593136068031332,0.00351815894907312,-576.4776
2.4,-0.00609545065638613,0.0713374655558675,0.00512618851063902,-576
2.404,-0.0146873662512792,0.0852030049449374,0.00747527077904624,-575.5176
2.408,-0.0267742351266335,0.100834176429957,0.0108843908029239,-575.0304
2.412,-0.0432201823901181,0.118078079253054,0.0158104169659255,-574.5384
2.416,-0.0650005233922455,0.136638783960547,0.0228952253234829,-574.0416
2.42,-0.0932371024608791,0.15607417937068,0.0330523067415316,-573.54
2.424,-0.129187142786514,0.175729225467982,0.0475700785449201,-573.0336
2.428,-0.174262952515138,0.194680950103499,0.0682682489524942,-572.5224
2.432,-0.230023308552706,0.211683389535799,0.0977205798828985,-572.0064
2.436,-0.298129817653666,0.225070590333375,0.139538158807222,-571.4856
2.44,-0.380341172010271,0.232675623700674,0.198797352990645,-570.96
2.444,-0.478417379278538,0.231733041643187,0.282583391384948,-570.4296
2.448,-0.594066176783977,0.218757838146157,0.400769614149111,-569.8944
2.452,-0.728822854458699,0.189456594736628,0.567076554470525,-569.3544
2.456,-0.883900292477708,0.138610378168213,0.800492563978113,-568.8096
2.46,-1.06001908622932,0.0599698673904281,1.12723684816526,-568.26
2.464,-1.25716357096054,-0.0538100910868586,1.58335577005304,-567.7056
2.468,-1.47430326127432,-0.211277032825914,2.21820809080383,-567.1464
2.472,-1.70907063253658,-0.422185129546801,3.09916271060944,-566.5824
2.476,-1.95735272016118,-0.697518795783379,4.31776214159346,-566.0136
2.48,-2.21286229301745,-1.04942195439907,5.99804596623323,-565.44
2.484,-2.46662856987655,-1.49104588525416,8.30747433366457,-564.8616
2.488,-2.70642258096335,-2.03632682402721,11.4713501210011,-564.2784
2.492,-2.91617778708248,-2.69960484387672,15.7919591989559,-563.6904
2.496,-3.07530623992642,-3.49512401589483,21.6734003558151,-563.0976
2.5,-3.15806990620607,-4.43636020171795,29.6546973718713,-562.5
2.504,-3.13291196909755,-5.53513170856438,40.4528204372695,-561.8976
2.508,-2.96185114027707,-6.80051181551208,55.01952313008,-561.2904
2.512,-2.59997947335726,-8.23747745351478,74.6159280590435,-560.6784
2.516,-1.99506461987019,-9.84527376017425,100.909698250234,-560.0616
2.52,-1.08738756809161,-11.6155430808362,136.103252786001,-559.44
2.524,0.190159307030138,-13.5301025719564,183.099836169711,-558.8136
2.528,1.91162104320324,-15.5585142311013,245.721660092198,-558.1824
2.532,4.15704619328974,-17.6553601365103,328.99277460302,-557.5464
2.536,7.01101397447449,-19.7573192134792,439.505979453589,-556.9056
2.54,10.5604877778388,-21.7801293122533,585.897934964359,-556.26
2.544,14.8918591710118,-23.6154535637092,779.457116588954,-555.6096
2.548,20.0871608221973,-25.1278733441949,1034.90404869872,-554.9544
2.552,26.2192233385337,-26.1520902453913,1371.379496679,-554.2944
2.556,33.3458202672532,-26.4905712532771,1813.6940946209,-553.6296
2.56,41.5026523787611,-25.9118837743462,2393.89587520751,-552.96
2.564,50.695166807323,-24.1499618427486,3153.22059462851,-552.2856
2.568,60.8892794316082,-20.9046350187533,4144.50811496776,-551.6064
2.572,72.000988583136,-15.8437812399,5435.16776092669,-550.9224
2.576,83.8851310692241,-8.60740098800039,7110.80256626914,-550.2336
2.58,96.323449373577,1.18589880745855,9279.61325520559,-549.54
2.584,109.012324273545,13.9297313131199,12077.7242579763,-548.8416
2.588,121.550632882346,30.0176350902113,15675.6147705079,-548.1384
2.592,133.428256517729,49.8273280666842,20285.8622596259,-547.4304
2.596,144.015927842078,73.701323148314,26172.4725060268,-546.7176
2.6,152.557254171275,101.923623359994,33662.1407991091,-546
2.604,158.163759944812,134.692588359453,43157.8683188492,-545.2776
2.608,159.814080241173,172.090011354908,55155.5122514645,-544.5504
2.612,156.358336327972,214.046776993389,70263.9520805087,-543.8184
2.616,146.528900156182,260.305688251838,89229.7699172431,-543.0816
2.62,128.958773304875,310.382266898438,112967.516817311,-542.34
2.624,102.208634134316,363.524718261338,142596.825678588,-541.5936
2.628,64.8037409208557,418.67454115123,179487.89624553,-540.8424
2.632,15.2814555438678,474.429572268013,225316.941925949,-540.0864
2.636,-47.7499026596419,529.011695798665,282133.427495784,-539.3256
2.64,-125.540600924161,580.241658265192,352440.824466739,-538.56
2.644,-219.11762320199,625.523780609294,439292.532905433,-537.7896
2.648,-329.192028757941,661.843627394296,546404.378920209,-537.0144
2.652,-456.056916086353,685.781679662032,678284.422870272,-536.2344
2.656,-599.478049632583,693.546333122921,840380.448179535,-535.4496
2.66,-758.57997875613,681.029181343793,1039244.33001145,-534.66
2.664,-931.73141155402,643.885463178718,1282711.91296932,-533.8656
2.668,-1116.43439647438,577.642017588,1580096.06211425,-533.0664
2.672,-1309.2227458397,477.834352756885,1942389.86689863,-532.2624
2.676,-1505.5760186135,340.173687708088,2382477.28563299,-531.4536
2.68,-1699.85588683248,160.743503909803,2915348.51004824,-530.64
2.684,-1885.27247705714,-63.7760768123429,3558319.70072273,-529.8216
2.688,-2053.8883473176,-335.859415612128,4331258.89030233,-528.9984
2.692,-2196.6678995542,-656.867085887625,5256824.22945435,-528.1704
2.696,-2303.57967160029,-1026.7651619245,6360726.00115195,-527.3376
2.7,-2363.7580658122,-1443.84103109912,7672029.1167776,-526.5
2.704,-2365.73005416565,-1904.42670367951,9223519.75887023,-525.6576
2.708,-2297.71047266837,-2402.64235758886,11052163.7146901,-524.8104
2.712,-2147.96744398913,-2930.17468936827,13199687.8506517,-523.9584
2.716,-1905.2566745425,-3476.10583031536,15713314.7394412,-523.1016
2.72,-1559.3201361253,-4026.80954290188,18646674.3817315,-522.24
2.724,-1101.44107993872,-4565.93175530818,22060905.2467082,-521.3736
2.728,-525.043334471817,-5074.47189804616,26025935.5471335,-520.5024
2.732,173.681323313098,-5530.98050525055,30621910.5515294,-519.6264
2.736,995.138029512827,-5911.88611088502,35940697.0858579,-518.7456
2.74,1935.71037542894,-6191.96148114183,42087361.6414874,-517.86
2.744,2987.18662313182,-6344.93496297326,49181483.6057782,-516.9696
2.748,4136.26162219171,-6344.24746662027,57358136.1249337,-516.0744
2.752,5364.14770258523,-6163.94958960478,66768355.1183394,-515.1744
2.756,6646.32863189161,-5779.72627720449,77578920.1225103,-514.2696
2.76,7952.49062185643,-5170.02894245386,89971306.3565251,-513.36
2.764,9246.66219585367,-4317.28698554069,104139728.679748,-512.4456
2.768,10487.591146515,-3209.16262457845,120288292.807451,-511.5264
2.772,11629.3812202511,-1839.80532388882,138627391.195739,-510.6024
2.776,12622.4035221256,-211.055148892497,159369614.951244,-509.6736
2.78,13414.4884382763,1666.4614289299,182725593.754761,-508.74
2.784,13952.3925558485,3772.40372633493,208900287.906961,-507.8016
2.788,14183.5226139136,6076.01966362242,238090328.692123,-506.8584
2.792,14057.8847927283,8535.74115446492,270483001.901646,-505.9104
2.796,13530.2133327962,11099.1306891941,306257374.886785,-504.9576
2.8,12562.2182322518,13703.2312477248,345587873.543342,-504
2.804,11124.8780785218,16275.3616566514,388650309.316776,-503.0376
2.808,9200.6918060151,18734.3866108371,435629971.393584,-502.0704
2.812,6785.79318486193,20992.4740357784,486730955.290548,-501.0984
2.816,3891.82463976827,22957.3335295709,542185461.814668,-500.1216
2.82,547.463696027423,24534.9081700746,602261435.412464,-499.14
2.824,-3200.50365877179,25632.4689161884,667266686.409175,-498.1536
2.828,-7286.6626125901,26162.0372989555,737547647.661659,-497.1624
2.832,-11627.0907085372,26044.0385777844,813481183.785673,-496.1664
2.836,-16120.1927657744,25211.0658075028,895458453.955961,-495.1656
2.84,-20648.2996476083,23611.6160722762,983860691.881993,-494.16
2.844,-25080.0542923227,21213.6449575632,1079027855.6914,-493.1496
2.848,-29273.5774206448,18007.7753884393,1181222309.44296,-492.1344
2.852,-33080.3709034248,14009.9932025021,1290590848.64231,-491.1144
2.856,-36349.8807207265,9263.66524524108,1407129322.18693,-490.0896
2.86,-38934.6044569221,3840.72713777942,1530654609.16385,-489.06
2.864,-40695.5928817038,-2158.09282515056,1660788644.63535,-488.0256
2.868,-41508.162603793,-8604.11951632283,1796958435.39408,-486.9864
