TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
1600,4.42265228142481e-17,1.00000181690995,1.19620699052096,59.3690490941764,-7.42109416090234e-06,59.3690416730822,1.00000180398319,1.29467319574094e-14,1.20953439181907e-08,NaN
1700,4.69906804901386e-17,1.0000018711383,1.20871986470437,59.3690560779634,-1.46543456477794e-05,59.3690414236178,1.00000184563447,3.64808433176207e-14,2.38946059622368e-08,NaN
1800,4.97548381660291e-17,1.00000185158956,1.22123266579042,59.3690657125671,-2.8555023228827e-05,59.3690371575439,1.00000180191168,1.06526015602247e-13,4.65807206197739e-08,NaN
1900,5.25189958419196e-17,1.00000178909801,1.23374542551758,59.3690860708515,-5.48847289882797e-05,59.3690311861226,1.00000169373424,3.03246677952595e-13,8.95717386070482e-08,NaN
2000,5.52831535178101e-17,1.0000017148134,1.24625817598431,59.3691297363529,-0.000104026179798318,59.3690257101731,1.00000153426939,8.02009484939076e-13,1.69850344533691e-07,NaN
2100,5.80473111937006e-17,1.0000016519294,1.258770941805,59.3692167135542,-0.000194365705968234,59.3690223478482,1.00000131485954,1.9344731377704e-12,3.17508342700462e-07,NaN
2200,6.08114688695911e-17,1.00000161258062,1.27128373720324,59.3693787234729,-0.00035791203870003,59.3690208114342,1.00000099255375,4.34060470819559e-12,5.84965037767614e-07,NaN
2300,6.35756265454816e-17,1.00000159889605,1.28379656723175,59.3696703231662,-0.000649403282674322,59.3690209198835,1.00000047514973,9.53414296078115e-12,1.06191496408689e-06,NaN
2400,6.63397842213721e-17,1.0000016046242,1.296309428851,59.3701842373474,-0.00116080607131198,59.369023431276,0.999999597807296,2.12957278086304e-11,1.89913929012054e-06,NaN
2500,6.91039418972627e-17,1.0000016149247,1.30882230934188,59.3710703954643,-0.00204386629744498,59.3690265291669,0.999998084907815,4.77849385499822e-11,3.34556209739144e-06,NaN
2600,7.18680995731532e-17,1.00000160705994,1.32133518750435,59.3725723258367,-0.00354445376710784,59.3690278720695,0.999995491474238,1.04984636122437e-10,5.80472203349914e-06,NaN
2700,7.46322572490437e-17,1.00000155471087,1.33384804346947,59.3750805075963,-0.0060536672851695,59.3690268403111,0.999991119663649,2.26483875526049e-10,9.91887251538755e-06,NaN
2800,7.73964149249342e-17,1.0000014401537,1.34636088526469,59.3792010316418,-0.0101820843984214,59.3690189472434,0.999983905636877,4.85323825692525e-10,1.66912818906443e-05,NaN
2900,8.01605726008247e-17,1.00000128142499,1.3588738039925,59.3858652754769,-0.0168650801197947,59.3690001953571,0.999972267090136,1.02858865939426e-09,2.76599130348874e-05,NaN
3000,8.29247302767152e-17,1.00000116621769,1.37138704411338,59.3964850824696,-0.0275083499453152,59.3689767325243,0.999953888735826,2.14561866844565e-09,4.51376318819717e-05,NaN
3100,8.56888879526057e-17,1.00000126318667,1.38390103935271,59.4131453802627,-0.0441840149007661,59.3689613653619,0.999925402402006,4.41919592296586e-09,7.25361944951834e-05,NaN
3200,8.84530456284962e-17,1.00000177350387,1.39641634941095,59.4388629636919,-0.0698878367243837,59.3689751269675,0.999881902019942,8.98615291015232e-09,0.000114791441696086,NaN
3300,9.12172033043867e-17,1.0000027880284,1.40893343967308,59.4779142559914,-0.108867798509523,59.3690464574819,0.999816242077004,1.80015097603064e-08,0.000178906670932979,NaN
3400,9.39813609802772e-17,1.00000406375343,1.42145233264711,59.5362124884574,-0.16703172520828,59.3691807632491,0.999718125755435,3.55477983955916e-08,0.000274626964685139,NaN
3500,9.67455186561677e-17,1.0000048408311,1.43397234505848,59.6217701160928,-0.252437765169382,59.3693323509234,0.999573093526241,6.91752617377416e-08,0.000415251194417383,NaN
3600,9.95096763320582e-17,1.00000390803034,1.44649227621803,59.7452628850108,-0.375863942210119,59.3693989428007,0.999361627655844,1.32532297777894e-07,0.000618576302174134,NaN
