TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
6300,1.74141933581102e-16,0.9997635872552,1.78768288081658,89.8511409993026,-30.5004137044833,59.3507272948193,0.948340703408251,0.0505330989321084,0,NaN
6400,1.76906091256992e-16,0.999822785708599,1.80125322380045,95.7811734150571,-36.4279422314734,59.3532311835836,0.938444167140895,0.0603726715970188,0,NaN
6500,1.79670248932883e-16,0.999963697254665,1.81515542483973,102.458531995347,-43.09607440855,59.3624575867969,0.927392984730562,0.0714456036157916,0,NaN
6600,1.82434406608773e-16,1.00014417648989,1.82932920255064,109.895077521827,-50.5194234977563,59.3756540240706,0.915121649450245,0.0837768377883966,0,NaN
6700,1.85198564284664e-16,1.00029750655504,1.84366868256414,118.088226685292,-58.7003290568767,59.387897628415,0.901560642438885,0.0973708417082719,0,NaN
6800,1.87962721960554e-16,1.00035753557052,1.8580702227958,127.022182524387,-67.6281690377808,59.394013486606,0.886662783920096,0.112210485920824,0,NaN
6900,1.90726879636445e-16,1.00028634651472,1.87248453190504,136.669823687196,-77.2790503259559,59.3907733612398,0.870431439784365,0.128256565842772,0,NaN
7000,1.93491037312335e-16,1.00009244948953,1.8869502544982,146.994299845675,-87.6159082907007,59.3783915549746,0.852938490240436,0.145447991780642,0,NaN
7100,1.96255194988226e-16,0.999831179634089,1.90159345665517,157.949682205351,-98.5890477715134,59.3606344338372,0.834323694020352,0.163702680055856,0,NaN
7200,1.99019352664116e-16,0.999586499270806,1.91659187070326,169.480618157754,-110.13714126855,59.3434768892041,0.814774658974032,0.182919166470318,0,NaN
7300,2.01783510340007e-16,0.999441235378691,1.93211762126234,181.521534720312,-122.188663795107,59.3328709252054,0.794494539428458,0.202978921119056,0,NaN
7400,2.04547668015897e-16,0.999447428250449,1.94828080560554,193.996245118291,-134.663697535353,59.3325475829382,0.773669294832858,0.223749278353553,0,NaN
7500,2.07311825691788e-16,0.9996080706469,1.96509529973257,206.818712074855,-147.475998349483,59.3427137253714,0.752445988920238,0.245086827771302,0,NaN
7600,2.10075983367678e-16,0.999876585998689,1.98247858071533,219.895284959808,-160.535193701239,59.3600912585682,0.730928682356345,0.26684106457374,0,NaN
7700,2.12840141043569e-16,1.00017333063638,2.00028384486675,233.128172553592,-173.748983322538,59.3791892310542,0.709191380857416,0.28885808499021,0,NaN
7800,2.1560429871946e-16,1.00041223885694,2.01835104400809,246.419481140217,-187.025236427423,59.3942447127944,0.687301290272288,0.310984136092864,0,NaN
7900,2.1836845639535e-16,1.00052775495687,2.03655797960179,259.674997472513,-200.273912301654,59.4010851708588,0.665342611136063,0.333068877336012,0,NaN
8000,2.21132614071241e-16,1.00049313344016,2.05485457727768,272.807048925382,-213.4087634907,59.3982854346822,0.643432009943792,0.354968266765998,0,NaN
8100,2.23896771747131e-16,1.00032514549443,2.07327113730992,285.736127427589,-226.348804309086,59.3873231185026,0.621720844294357,0.376547032146909,0,NaN
8200,2.26660929423022e-16,1.00007532797145,2.09190109971452,298.391358582754,-239.019539335026,59.371819247728,0.600384311818976,0.397680717652794,0,NaN
8300,2.29425087098912e-16,0.999812182442524,2.11086692933654,310.710187957879,-251.353949048153,59.3562389097268,0.579601962839547,0.418257309528289,0,NaN
8400,2.32189244774803e-16,0.999600866436607,2.13028165789834,322.637763357145,-263.293227217684,59.3445361394613,0.559536148028299,0.438178443876166,0,NaN
